id,chapter_title,paragraph,quote,source_url,created_at,title,content
753,CHAPTER I,"The release of the Countess Cagliostro, to which
the Court was bitterly opposed, was the first reverse
of the Government in the duel to which it had so
foolishly challenged public opinion.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
754,CHAPTER I,"No sooner was the news known than friends and
strangers alike came to congratulate her. For more
than a week nearly three hundred people came daily[Pg 233]to inscribe their names in the visitors’ book kept by
the concierge.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
755,CHAPTER I,"“It is the perfection of good style,” says one of the
newswriters of the period, “to have made a call on the
Countess Seraphina.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
756,CHAPTER I,"“Even the ‘nymphs’ of the Palais Royal,” says
d’Alméras, “discreetly manifested their sympathy with
the victim of arbitrary power on recognizing her as
she walked one day in the gardens.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
759,CHAPTER I,"In the first of hermémoires justificatifs, which
were printed and sold in accordance with the legal
custom of the day, she boldly charged Cagliostro with
the robbery of the necklace. He was represented as
an impostor to make him the more easily appear a[Pg 234]swindler. To penetrate the mystery in which he had
wrapped his origin she invented for him a low and
shameful past, which the editor of theCourier de
l’Europeand the Inquisition-biographer afterwards
merged into Giuseppe Balsamo’s. She ridiculed his
cures, and cited the Medical Faculty as witnesses of
the deaths he had caused. She declared his disinterestedness
and his generosity to be a fraud, and
accused him of practising in private the vices he
denounced in public. Having stripped him of the
last stitch of respectability she proceeded to expose
the woman who passed as his wife, and whoseliaisonswith the Cardinal and others she declared he encouraged.
As for the wonders he was said to perform
they were not even worthy of the name of tricks; only
fools were taken in by them. In fine, to Madame
de Lamotte, the Grand Cophta was nothing but “an
arch empiric, a mean alchemist, a dreamer on the
philosophers stone, a false prophet, and a Jew who
had taken to pieces the necklace which he had
beguiled the Cardinal, over whom he had gained an
incredible influence, to entrust to him, in order to
swell a fortune unheard of before.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
760,CHAPTER I,"Thismémoire—the first of many which the various
persons implicated in the Affair rained upon the public—was
to an impatient world the signal that the battle
had begun. Excitement, already at fever heat, was
intensified by the boldness, directness and violence of
Madame de Lamotte’s denunciation. It was felt that
to justify himself Cagliostro would be obliged to clear
up the mystery of his past. Never before had the
“Grand Coffer,” as he was called by a police official
who unwittingly confounded the title and the fortune[Pg 235]of the restorer of Egyptian Masonry, roused curiosity
to so high a pitch. The recollection of his reputed
prodigies gave to his expected self-revelation the
character of an evocation, so to speak; and the public,
as ready to mock as it had formerly been to respect
him, awaited his defence as a sort of magic séance at
which all the tricks of necromancy were to be explained.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
761,CHAPTER I,"Cagliostro employed to defend him Thilorier, one
of the youngest and most promising advocates of the
Parisian bar. Perhaps nocause célèbrein history has
ever called forth a more brilliant display of legal talent
than the Diamond Necklace Affair. Of all themémoiresor statements that were published by the advocates
engaged in the case that of Thilorier created the
greatest sensation.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
762,CHAPTER I,"Warned by the tumult occasioned by the rush of
purchasers who had besieged the house of Madame de
Lamotte’s advocate on the publication of hermémoire,
Thilorier took the precaution to secure eight soldiers
of the watch to guard his door. Within a few hours
tens of thousands of copies were scattered over Paris,
and large editions were dispatched to the principal
cities of Europe. It was regarded as a romance after
the style of theArabian Nightsrather than the serious
defence of a man whose liberty and very life were at
stake. Everywhere people read it with a sort of
amused bewilderment, and “Thilorier himself,” says
Beugnot, “who was a man of infinite wit, was the
first to laugh at it.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
763,CHAPTER I,"As a masterpiece of irony, clearness, dignity, and
wit it was equalled only by Blondel’s defence of the
“Baroness d’Oliva.” But its chief merit lay not so
much in the piquancy of its literary style as in its[Pg 236]portrayal of Cagliostro. Those who read this fantastic
document felt that they not only saw the man but
could hear him speak. Thilorier had drawn his hero
to the life.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
764,CHAPTER I,"Beginning with a high-flown and egotistical recapitulation
of his sufferings and virtues Cagliostro
proceeded to refute “those imputations (as to his
origin) which in any other circumstance he would
have treated with contempt” by relating “with
candour” the history of his life. As a specimen of his
grandiloquence it is worth quoting at some length.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
765,CHAPTER I,"“I cannot,” he says, “speak positively as to the
place of my nativity, nor to the parents who gave me
birth. All my inquiries have ended only in giving
me some great notions, it is true, but altogether vague
and uncertain, concerning my family.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
766,CHAPTER I,"“I spent the years of my childhood in the city of
Medina in Arabia. There I was brought up under
the name of Acharat, which I preserved during my
progress through Africa and Asia. I had my apartments
in the palace of the Muphti Salahaym. It is
needless to add that the Muphti is the chief of the
Mahometan religion, and that his constant residence
is at Medina.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
767,CHAPTER I,"“I recollect perfectly that I had then four persons
attached to my service: a governor, between fifty-five
and sixty years of age, whose name was Althotas,[33][Pg 237]and three servants, a white one who attended me asvalet de chambreand two blacks, one of whom was
constantly about me night and day.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
768,CHAPTER I,"“My governor always told me that I had been
left an orphan when only about three months old,
that my parents were Christians and nobly born; but
he left me absolutely in the dark about their names
and the place of my nativity. Some words, however,
which he let fall by chance have induced me to suspect
that I was born at Malta. Althotas, whose name I
cannot speak without the tenderest emotion, treated
me with great care and all the attention of a father.
He thought to develop the talent I displayed for the
sciences. I may truly say that he knew them all,
from the most abstruse down to those of mere amusement.
My greatest aptitude was for the study of
botany and chemistry.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
769,CHAPTER I,"“By him I was taught to worship God, to love and
assist my neighbours, and to respect everywhere religion
and the laws. We both dressed like Mahometans
and conformed outwardly to the worship of Islam;
but the true religion was imprinted in our hearts.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
770,CHAPTER I,"“The Muphti, who often visited me, always treated
me with great goodness and seemed to entertain the
highest regard for my governor. The latter instructed
me in most of the Eastern languages. He would often
converse with me on the pyramids of Egypt, on those
vast subterraneous caves dug out by the ancient
Egyptians, to be the repository of human knowledge
and to shelter the precious trust from the injuries
of time.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
771,CHAPTER I,"“The desire of travelling and of beholding the
wonders of which he spoke grew so strong upon me,[Pg 238]that Medina and my youthful sports there lost all the
allurements I had found in them before. At last, when
I was in my twelfth year, Althotas informed me one
day that we were going to commence our travels. A
caravan was prepared and we set out, after having
taken our leave of the Muphti, who was pleased to
express his concern at our departure in the most
obliging manner.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
772,CHAPTER I,"“On our arrival at Mecca we alighted at the
palace of the Cherif. Here Althotas provided me with
sumptuous apparel and presented me to the Cherif,
who honoured me with the most endearing caresses.
At sight of this prince my senses experienced a sudden
emotion, which it is not in the power of words to
express, and my eyes dropped the most delicious tears
I have ever shed in my life. His, I perceived, he
could hardly contain.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
773,CHAPTER I,"“I remained at Mecca for the space of three years;
not a day passed without my being admitted to the
sovereign’s presence, and every hour increased his
attachment and added to my gratitude. I sometimes
surprised his gaze riveted upon me, and turned to
heaven with every expression of pity and commiseration.
Thoughtful, I would go from him a prey to an
ever-fruitless curiosity. I dared not question Althotas,
who always rebuked me with great severity, as if it had
been a crime in me to wish for some information concerning
my parents and the place where I was born.
I attempted in vain to get the secret from the negro
who slept in my apartment. If I chanced to talk of
my parents he would turn a deaf ear to my questions.
But one night when I was more pressing than usual,
he told me that if ever I should leave Mecca I was[Pg 239]threatened with the greatest misfortunes, and bid me,
above all,beware of the city of Trebizond.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
774,CHAPTER I,"“My inclination, however, got the better of his forebodings—I
was tired of the uniformity of life I led at
the Cherifs court. One day when I was alone the
prince entered my apartment; he strained me to his
bosom with more than usual tenderness, bid me never
cease to adore the Almighty, and added, bedewing my
cheeks with his tears: ‘Nature’s unfortunate child,
adieu!’",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
775,CHAPTER I,"“This was our last interview. The caravan waited
only for me and I set off, leaving Mecca, never to
re-enter it more.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
776,CHAPTER I,"“I directed my course first to Egypt, where I inspected
those celebrated pyramids which to the eye of
the superficial observer only appear an enormous mass
of marble and granite. I also got acquainted with the
priests of the various temples, who had the complacence
to introduce me into such places as no
ordinary traveller ever entered before. The next
three years of my progress were spent in the principal
kingdoms of Africa and Asia. Accompanied by
Althotas, and the three attendants who continued in
my service, I arrived in 1766 at the island of Rhodes,
and there embarked on a French ship bound to
Malta.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
777,CHAPTER I,"“Notwithstanding the general rule by which all
vessels coming from the Levant are obliged to enter
quarantine, I obtained on the second day leave to go
ashore. Pinto, the Grand Master of the Knights of
Malta, gave us apartments in his palace, and I perfectly
recollect that mine were near the laboratory.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
778,CHAPTER I,"“The first thing the Grand Master was pleased to[Pg 240]do, was to request the Chevalier d’Aquino, of the
princely house of Caramanica, to bear me company
and do me the honours of the island. It was here that
I first assumed European dress and with it the name
of Count Cagliostro; nor was it a small matter of
surprise to me to see Althotas appear in a clerical dress
with the insignia of the Order of Malta.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
779,CHAPTER I,"“I have every reason to believe that the Grand
Master Pinto was acquainted with my real origin. He
often spoke to me of the Cherif and mentioned the
city of Trebizond, but never would consent to enter
into further particulars on the subject. Meanwhile he
treated me with the utmost distinction, and assured me
of very rapid preferment if I would consent to take
the cross. But my taste for travelling and the predominant
desire of practising medicine, induced me
to decline an offer that was as generous as it was
honourable.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
780,CHAPTER I,"“It was in the island of Malta that I had the misfortune
of losing my best friend and master, the wisest
as well as the most learned of men, the venerable
Althotas. Some minutes before he expired, pressing
my hand, he said in a feeble voice, ‘My son, keep for
ever before your eyes the fear of God and the love of
your fellow-creatures; you will soon be convinced by
experience of what you have been taught by me.’",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
781,CHAPTER I,"“The spot where I had parted for ever from the
friend who had been as a father to me, soon became
odious. I begged leave of the Grand Master to quit
the island in order to travel over Europe; he consented
reluctantly, and the Chevalier d’Aquino was so
obliging as to accompany me. Our first trip was to
Sicily, from thence we went to the different islands[Pg 241]of the Greek Archipelago, and returning, arrived at
Naples, the birthplace of my companion.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
782,CHAPTER I,"“The Chevalier, owing to his own private affairs,
being obliged to undertake a private journey, I proceeded
alone to Rome, provided with a letter of credit
on the banking house of Signor Bellone. In the
capital of the Christian world I resolved upon keeping
the strictestincognito. One morning, as I was shut
up in my apartment, endeavouring to improve myself
in the Italian language, myvalet de chambreintroduced
to my presence the secretary of Cardinal Orsini, who
requested me to wait on his Eminence. I repaired at
once to his palace and was received with the most
flattering civility. The Cardinal often invited me to
his table and procured me the acquaintance of several
cardinals and Roman princes, amongst others,
Cardinals York and Ganganelli, who was afterwards
Pope Clement XIV. Pope Rezzonico, who then
filled the papal chair, having expressed a desire of
seeing me, I had the honour of frequent private
interviews with his Holiness.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
783,CHAPTER I,"“I was then (1770) in my twenty-second year,
when by chance I met a young lady of quality,
Seraphina Feliciani, whose budding charms kindled
in my bosom a flame which sixteen years of marriage
have only served to strengthen. It is that unfortunate
woman, whom neither her virtues, her innocence, nor
her quality of stranger could save from the hardships
of a captivity as cruel as it is unmerited.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
784,CHAPTER I,"From this stage of his Odyssey, beyond citing as
references certain persons by whom he was known
in the various countries through which he passed,
Cagliostro was very reticent as to his doings. From[Pg 242]Rome he arrived at Strasburg at a bound, whence he
proceeded to his imprisonment in the Bastille with
almost equal speed. His confession, rendering as it
did his country and parentage more mysterious than
ever, was received with derision. The credulous
public, which had swallowed so easily all the extravagant
stories concerning his supernatural powers
refused to believe in this fantastic account of a
mysterious childhood passed in Mecca and Medina,
of caravans and pyramids, of tolerant Muphtis and
benignant Grand Masters of Malta. It was not that
the credulity of the eighteenth century had its limit
but that calumny had mesmerized it, so to speak.
Cagliostro’s prestige had been submerged in the
Necklace Affair; the blight of the Bastille had fallen
on the fame of the Grand Cophta and all his works.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
785,CHAPTER I,"As the manner in which he stated his ignorance
of his birth seemed to leave it to be inferred that he
knew more than he wished to say, it was determined
to give him a father. While his enemies agreed with
the Countess de Lamotte that he was the son of a
Neapolitan coachman, his friends declared him to be
the offspring of the illicit loves of the Grand Master
Pinto and a princess of Trebizond. To account for
the meeting of this singular pair it was gravely asserted
that a Maltese galley had captured a Turkish pleasure-boat
with several young ladies of distinction on board,
one of whom hadexchanged heartswith Pinto, who,
prevented by his vow of celibacy from making her his
wife, had sent her back to her disconsolate parents,
and that to frustrate their rage at the condition in
which she had returned she had caused her child
as soon as it was born to be spirited away to Arabia,[Pg 243]which accounted for the mysterious warning Acharat had
received from the black slave “to beware of Trebizond.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
786,CHAPTER I,"Ridicule, however, soon disposed of this agreeable
fable, and substituted instead the popular Balsamo
legend in whichjust as much as it has pleased subsequent
biographers to accept of Cagliostro’s confessionhas been included. As to whether he spoke the truth
wholly or partly or not at all, the present writer,
confronted with his mysterious and fantastic character
on the one hand and the assertions based on the
prejudice of a century on the other, is unable to express
any opinion. It seems, however, hard to believe that
any man placed in so serious a situation as Cagliostro,
and one which, moreover, had thoroughly shaken his
courage, would have ventured to invent a story
calculated to increase the suspicion it was his object
to allay. To the present generation, accustomed
by the press to infinitely greater improbabilities,
Cagliostro’s adventures in Mecca and Medina have
at least lost the air of incredibility.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
787,CHAPTER I,IV,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
788,CHAPTER I,"As may be surmised from the cursory account of
the Diamond Necklace Affair already given, Cagliostro
had no difficulty in proving his innocence. The mere
comparison of the dates of the various incidents of the
imbroglio with his own whereabouts at the time was
sufficient to vindicate him.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
789,CHAPTER I,"Throughout the whole of 1784, while the Cardinal
was corresponding, as he supposed, with the Queen,
meeting her in the park of Versailles, and purchasing
the necklace, Cagliostro was in Bordeaux and Lyons.
He did not arrive in Paris till January 30, 1785;[Pg 244]it was on February 1 that the Cardinal gave the
necklace to Madame de Lamotte to hand to the
Queen. Accordingly, if Cagliostro had ever even
seen the necklace, it could only have been between
January 30 and February 1 when Böhmer had already
obtained the Cardinal’s guarantee in exchange for
his precious jewel. This, however, he denied. “It
was not,” he said, “till a fortnight before the Cardinal
was arrested that he informed me for the first time of
the transaction about the necklace.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
790,CHAPTER I,"But Cagliostro was not content with merely
establishing his innocence. Madame de Lamotte’s
attack on his character had deeply wounded him in his
most sensitive spot—his vanity—and pride would not
suffer him to ignore her gibes.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
791,CHAPTER I,"She had described him as “an arch empiric, a
mean alchemist, a dreamer on the philosopher’s stone,
a false prophet, and a profaner of the true religion.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
792,CHAPTER I,"“Empiric,” he said, refuting each epithet in turn,
not without a certain dignity; “this word I have often
heard without knowing exactly what it meant. If it
means one who without being a doctor has some
knowledge of medicine and takes no fee, who attends
to rich and poor alike and receives no money from
either, then I confess I am an empiric.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
793,CHAPTER I,"“Mean alchemist. Alchemist or not, the epithetmeanis applicable only to those who beg or cringe,
and it is well known whether Count Cagliostro ever
asked a favour of any one.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
794,CHAPTER I,"“Dreamer on the philosopher’s stone. Whatever
my opinion may be concerning the philosopher’s stone,
I have kept it to myself and never troubled the public
with my dreams.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
795,CHAPTER I,[Pg 245],,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
796,CHAPTER I,"“False prophet. Not always so. Had the
Cardinal taken my advice he would not be in the
position in which he now finds himself. I told him
more than once that the Countess de Lamotte was a
deceitful, intriguing woman, and to beware of her.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
797,CHAPTER I,"“Profaner of the true religion. This is more
serious. I have respected religion at all times. My
life and my outward conduct I freely submit to the
inquiries of the law. As to what passes inwardly God
alone has a right to call me to account.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
798,CHAPTER I,"Cagliostro also took advantage of the occasion to
deny the oft-repeated assertion that he was a Jew.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
826,CHAPTER I,"Under such circumstances resentment is perfectly
natural and justifiable. To “take it lying down,” as
the saying is, at all times a doubtful virtue, becomes
frequently a downright folly.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
799,CHAPTER I,"“My education,” he said, “as I have already
declared, was that of a child born of Christian parents.
I never was a Jew or a Mahometan. These two
religions leave on their sectaries anoutwardandindeliblemark. The truth, therefore, of what I here
advance may be ascertained; and rather than let any
doubt remain on this affair, I am ready, if required, to
yield to a verification more shameful for him who
exacts it than for the person who submits to it.”[34]",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
800,CHAPTER I,"When he was confronted with Madame de Lamotte
the scene in court was in the highest degree comic.
The Countess, who had an unbounded contempt for
the occult in general, covered the séances of Cagliostro
with ridicule. She described one at which she had
been present as a swindle, and reproached him with
having exploited the credulity of the Cardinal by the
most vulgar methods and for the most sordid motives.
His Eminence, she asserted, was so bewitched that he[Pg 246]consulted Cagliostro on “the pricking of a thumb,”
which made her “regret she did not live in those
blessed times when a charge of sorcery would have led
him to the stake.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
801,CHAPTER I,"But while she attempted to overwhelm the unfortunate
creature she had chosen to saddle with her
own guilt, he dexterously turned the tables upon her.
Assuming that her calumnies were inspired by the
desire to clear herself rather than hatred, “he forgave
her the tears of bitterness she had caused him to
shed.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
802,CHAPTER I,"“Do not imagine,” he said, with the air of sublime
bombast that was characteristic of him, “that my
moderation is a piece of mere affectation. From the
bottom of the abyss into which you have plunged me
I shall raise my voice to implore in your behalf the
clemency of the laws; and if, after my innocence and
that of my wife is acknowledged, the best of kings
should think an unfortunate stranger who had settled
in France on the faith of his royal word, of the laws of
hospitality, and of the common rights of nations is
entitled to some indemnity, the only satisfaction I shall
require will be that his Majesty may be pleased, at my
request, to pardon and set at liberty the unfortunate
Countess de Lamotte. However guilty she may be
supposed, she is already sufficiently punished. Alas!
as I have been taught by sad experience, there is no
crime ever so great but may be atoned for by six
months in the Bastille!”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
803,CHAPTER I,"Blagueor conviction, at such a moment, it would
be churlish to inquire. When one is fighting for life
and liberty one readily avails oneself of any weapon
that comes to hand. At least so thought Madame de[Pg 247]Lamotte. Failing further abuse of which she had been
deprived by ariposteas unexpected as it was subtle, she
picked up a candlestick. Hurled at the head of her
adversary, it “hit him in the stomach,” to the amusement
of the court, the judges and Madame de Lamotte
herself, who remarked to her counsel that “if he
wished to render the scene still more amusing he had
but to give her a broomstick.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
804,CHAPTER I,"But neither abusive epithets nor candlesticks are
arguments. Finding herself on the wrong road, the
Countess made haste to leave it for another. It was
no longer Cagliostro who had stolen the necklace, but
the Cardinal.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
805,CHAPTER I,"At last, after more than nine months, the famous
affair came to an end. On May 30, 1786, all the
accused were summoned before the Parliament. When
Cagliostro arrived, tricked out as usual like a mountebank
in a coat of green silk embroidered with gold,
and his hair falling in little tails on his shoulders, the
whole assemblage burst into a laugh. But to him it
was anything but an occasion for merriment; he was
serious to the point of solemnity.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
806,CHAPTER I,“Who are you?” asked the president.,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
807,CHAPTER I,"“An illustrious traveller,” was the reply. Then
with imperturbable gravity he began in his loud,
metallic voice, which Madame d’Oberkirch compared
to a “trumpet veiled in crape,” to repeat the story of
his life.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
808,CHAPTER I,"At the mention of Trebizond the laughter redoubled.
This made him nervous, and either unconsciously
from old habit, or in the hope of exciting an
interest favourable to his cause, he related his adventures
in a jargon composed, says Beugnot, “of all[Pg 248]known languages as well as those which never existed.”
The gibberish he employed rendered him and his
story still more fantastic. The laughter in the court
was so loud that at times the voice of the speaker was
drowned. Even the judges were convulsed. At the
finish the president seemed to be on the point of
complimenting “Nature’s unfortunate child.” It was
evident that Cagliostro had won the sympathy of those
on whom his fate depended. Of the verdict of the
mob there was no doubt. He took the cheers with
which he was greeted on being driven back to the
Bastille as a premonition of his acquittal. One writer
says he displayed the joy he felt “by throwing his hat
into the air.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
809,CHAPTER I,******,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
810,CHAPTER I,"On the following day (May 31) the Parliament
pronounced the verdict. The Cardinal and Cagliostro
were unanimously acquitted—the innocence of the
latter had been acknowledged by all implicated in the
trial, even in the end by the Countess de Lamotte
herself.[35]",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
811,CHAPTER I,"The verdict was immensely popular. “I don’t
know what would have befallen the Parliament,” said[Pg 249]Mirabeau, “had they pronounced otherwise.” The
fish-wives—the same who later were the Furies of the
Revolution—forcibly embraced the judges and crowned
them with flowers. In the street the name of the
Cardinal was cheered to the echo. The ovation he
received, however, was inspired less from any desire
of the populace to acclaim him personally than to
affront the Queen.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
812,CHAPTER I,"It was also to the violent hatred of the Court that
Cagliostro owed the reception accorded him. His
account of the scenes that took place on his deliverance
from captivity would do credit to the lachrymose
romances of the “age of sensibility.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
993,CHAPTER I,"A Giuseppe Balsamo, one imagines, would have
been the last person in the world to be taken in by such
a story. Cagliostro, however, swallowed it without
hesitation; and begging Scott, who confusedly regretted
he was in no position to make good the loss, to think no
more about it, invited him to come to dinner the next day.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
813,CHAPTER I,"“I quitted the Bastille,” he says, “about half-past
eleven in the evening. The night was dark, the
quarter in which I resided but little frequented. What
was my surprise, then, to hear myself acclaimed by
eight or ten thousand persons. My door was forced
open; the courtyard, the staircase, the rooms were
crowded with people. I was carried straight to the
arms of my wife. At such a moment my heart could
not contain all the feelings which strove for mastery
in it. My knees gave way beneath me. I fell on the
floor unconscious. With a shriek my wife sank into
a swoon. Our friends pressed around us, uncertain
whether the most beautiful moment of our life would
not be the last. The anxiety spread from one
to the other, the noise of the drums was no longer
heard. A sad silence followed the delirious joy. I
recovered. A torrent of tears streamed from my
eyes, and I was able at last, without dying, to press to
my heart ... I will say no more. Oh, you privileged
beings to whom heaven has made the rare and fatal[Pg 250]gift of an ardent soul and a sensitive heart, you who
have experienced the delights of a first love, you
alone will understand me, you alone will appreciate
what after ten months of torture the first moment of
bliss is like!”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
814,CHAPTER I,"Both Cagliostro and the Cardinal were obliged to
show themselves at the windows of their respective
houses before the crowds, which were cheering them
and hissing the name of the Queen, could be induced
to disperse.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
815,CHAPTER I,"To Marie Antoinette, whose popularity was for
ever blasted by the trial, the verdict of the Parliament
was an insult—as it was meant to be—which intolerable
though it was, she would have been wise to have
borne in silence. But it was her fate to the last to
hold the honour of the woman higher than the majesty
of the Queen. Having made the blunder of arresting
the Cardinal and suffering the Parliament to try him,
the King, advised by her, now committed the folly of
showing his resentment of the verdict, which had after
all, in the eye of the law, cleared his consort of complicity
in the swindle. On June 2, the day after his
release from the Bastille, Rohan was stripped of all
his Court dignities and functions, and exiled to one of
his abbeys in Auvergne. At the same time, Cagliostro
was also ordered to leave Paris with his wife within a
week, and France within three.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
816,CHAPTER I,"The news no sooner became known than an
immense concourse of people flocked to manifest their
disapproval in front of the house of the Grand Cophta.
But if he mistook their demonstration of hatred of the
Queen as a sign of sympathy for himself, popularity
under such conditions was too fraught with danger for[Pg 251]him to take any pleasure in it. Terrified lest the
Government should seize the opportunity of thrusting
him back into the Bastille, he came out on the balcony
of his house and entreated the mob to withdraw
quietly, and then hurriedly left Paris.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
817,CHAPTER I,"He went first to Passy, whither he was followed by
a small band of his most faithful adherents, who during
the few days he remained there mounted guard in the
house in which he had taken shelter. A fortnight
later he embarked from Boulogne with his wife for
England. Upwards of five thousand people are said
to have witnessed his departure, many of whom
demanded and received his farewell blessing on their
knees. France, on a page of whose history he had
indelibly printed his name, never saw him more.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
818,CHAPTER I,******,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
